Community_Name,COMM_CODE,Year,Avg_Resident_Count,Total_Crime_Count,Sectors,Distinct_Longitudes,Distinct_Latitudes,crime_rate,ln_crime_rate,Break_Enter_Commercial_num,Break_Enter_Dwelling_num,Break_Enter_Other_num,Assault_Nondomestic_num,Commercial_Robbery_num,Street_Robbery_num,Theft_FROM_Vehicle_num,Theft_OF_Vehicle_num,Violence_Other_Non_domestic_num,SHORTEST_DISTANCE_TO_LRT_METERS,SHORTEST_DISTANCE_TO_POLICE_METERS,age_0_4,age_15_19,age_20_24,age_25_34,age_35_44,age_45_54,age_5_14,age_55_64,age_65_74,age_75_plus,age_0_4_percentage_num,age_15_19_percentage_num,age_20_24_percentage_num,age_25_34_percentage_num,age_35_44_percentage_num,age_45_54_percentage_num,age_5_14_percentage_num,age_55_64_percentage_num,age_65_74_percentage_num,age_75_plus_percentage_num,total_people,total_males,total_females,total_other,male_percentage_num,female_percentage_num,other_percentage_num,Residential_Improvement_Project,Demolition,Single_Construction_Permit,Commercial_Multi_Family_Project,Environmental_Restoration_Permit,TotalPermits,calgary_cer_unemployment_rate_num,alberta_unemployment_rate_num,canada_unemployment_rate_num,calgary_cer_total_employment_000_persons_num,calgary_cer_total_employment_month_over_month_change_000_persons,calgary_cer_total_employment_year_over_year_change_000_persons,calgary_cma_average_hourly_wage_rate_num,city_of_calgary_building_permits_residential_value_num,city_of_calgary_building_permits_non_residential_value_num,calgary_city_total_housing_starts_units_num,calgary_cer_retail_sales_billions_num,calgary_cma_total_housing_starts_units,calgary_cma_inflation_rate_change,CLASS_CODE,COMM_NAME,median
SOUTH CALGARY,SOC,2020,4442,195,CENTRE,-114.10207470149,51.0268021513644,4389.91445294912,8.3870650190796,.1471,.1324,0,.1324,.0147,.0147,.1765,.1176,.1029,2013.03515625,3673.00170898437,326,121,272,1216,952,533,340,406,193,76,7.35,2.73,6.13,27.42,21.47,12.02,7.67,9.15,4.35,1.71,4435,2204,2231,0,49.7,50.3,0,32,6,9,20,0,67,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,"""SOUTH CALGARY""",329000
SOMERSET,SOM,2020,8543,113,SOUTH,-114.081380840693,50.8989114222754,1322.72035584689,7.18744577053095,.0833,.1458,0,.125,0,.0625,.25,.1875,.0625,868.082336425781,1771.95581054687,479,603,508,907,1562,1410,1051,1027,580,395,5.62,7.08,5.96,10.64,18.33,16.55,12.33,12.05,6.81,4.64,8522,4214,4299,9,49.45,50.45,.11,30,0,0,2,0,32,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,SOMERSET,369500
SOUTHVIEW,SOV,2020,1805,128,EAST,-113.997339162989,51.0341522126039,7091.41274238227,8.86663985812286,.1228,.0702,0,.2105,.0175,.0351,.193,.1754,.0877,1402.61901855468,2894.74438476562,87,71,86,224,270,273,139,289,203,158,4.83,3.94,4.78,12.44,15,15.17,7.72,16.06,11.28,8.78,1800,969,831,0,53.83,46.17,0,28,0,0,4,0,32,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,SOUTHVIEW,346500
SOUTHWOOD,SOW,2020,6246,174,SOUTH,-114.083194279812,50.9577588077113,2785.78290105668,7.93228422634173,.0794,.0635,0,.1905,.0635,.0476,.1746,.1587,.1111,718.708251953125,4504.69677734375,351,350,425,1005,979,894,643,791,410,379,5.64,5.62,6.83,16.14,15.72,14.36,10.33,12.7,6.58,6.09,6227,3114,3113,0,50.01,49.99,0,64,1,0,24,0,89,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,SOUTHWOOD,386500
SPRINGBANK HILL,SPH,2020,9943,93,WEST,-114.208425048486,51.0266194858857,935.331388916826,6.84090089314341,.15,.175,0,.1,.025,0,.275,.15,.1,1889.05444335937,4179.94775390625,542,793,529,854,1500,1961,1695,1149,611,288,5.46,7.99,5.33,8.61,15.12,19.76,17.08,11.58,6.16,2.9,9922,4937,4985,0,49.76,50.24,0,38,9,30,17,0,94,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,"""SPRINGBANK HILL""",582500
SPRUCE CLIFF,SPR,2020,4673,92,WEST,-114.136277839119,51.0486597076507,1968.75668735288,7.58515749931884,.1633,.0816,0,.102,.0204,.0816,.2041,.1224,.1837,903.94775390625,1543.84350585937,329,166,254,883,737,559,434,574,418,313,7.05,3.56,5.44,18.92,15.79,11.98,9.3,12.3,8.96,6.71,4667,2187,2480,0,46.86,53.14,0,9,0,0,6,0,15,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,"""SPRUCE CLIFF""",206500
SADDLE RIDGE INDUSTRIAL,SRI,2020,25,53,NORTHEAST,-113.975729682361,51.1251895061471,212000,12.2643415536542,.3214,0,0,.0357,0,0,.25,.3214,.0714,995.532592773437,2180.80834960937,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , ,0,0,0,0, , , ,0,2,0,12,0,14,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,2,"""SADDLE RIDGE INDUSTRIAL""",2240000
SUNNYSIDE,SSD,2020,4230,221,CENTRE,-114.079029109306,51.0564195327502,5224.58628841608,8.56113089444766,.1667,.0972,0,.1528,0,.0417,.1667,.1389,.1111,375.820220947265,4017.59057617187,139,85,388,1458,812,409,223,389,233,83,3.29,2.01,9.2,34.56,19.25,9.69,5.29,9.22,5.52,1.97,4219,2057,2140,22,48.76,50.72,.52,9,6,0,9,0,24,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,SUNNYSIDE,285000
SCARBORO/ SUNALTA WEST,SSW,2020,401,9,CENTRE,-114.114882004436,51.0422003164013,2244.38902743142,7.71618861499988,.2222,0,0,0,0,.1111,.5556,.1111,0,710.170227050781,2595.236328125,20,18,7,30,62,77,60,56,34,29,5.09,4.58,1.78,7.63,15.78,19.59,15.27,14.25,8.65,7.38,393,204,189,0,51.91,48.09,0,5,0,0,0,0,5,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,"""SCARBORO/SUNALTA WEST""",804500
ST. ANDREWS HEIGHTS,STA,2020,1795,98,CENTRE,-114.127437300409,51.0639105594023,5459.61002785515,8.60513264271842,.0476,.0476,0,.2619,0,.0238,.2619,.0714,.1429,1140.51916503906,3323.75415039062,68,73,136,227,216,166,125,196,280,306,3.79,4.07,7.59,12.66,12.05,9.26,6.97,10.93,15.62,17.07,1793,860,933,0,47.96,52.04,0,14,1,2,17,0,34,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,"""ST. ANDREWS HEIGHTS""",729500
STRATHCONA PARK,STR,2020,6855,66,WEST,-114.177586761573,51.0474101374646,962.800875273523,6.86984661500024,.0938,.1563,0,0,.0938,0,.3438,.0625,.1563,1166.03186035156,2098.6787109375,375,446,395,604,910,980,990,1119,690,333,5.48,6.52,5.77,8.83,13.3,14.32,14.47,16.35,10.08,4.87,6842,3351,3491,0,48.98,51.02,0,40,0,5,2,0,47,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,"""STRATHCONA PARK""",593000
SUNRIDGE,SUN,2020,11,323,NORTHEAST,-113.991700569993,51.0742215995189,2936363.63636364,14.8926825153945,.1739,0,0,.1739,.058,.0725,.1739,.1739,.1449,720.030944824218,1329.54431152343,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , ,0,0,0,0, , , ,0,0,0,42,0,42,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,2,SUNRIDGE,1855000
SILVERADO,SVO,2020,7655,55,SOUTH,-114.071297788625,50.8829887999225,718.484650555193,6.57714434211092,.0909,.0909,0,.0909,.0303,0,.303,.1212,.1818,1797.29907226562,2773.33740234375,673,404,374,1245,1545,1108,1250,680,265,100,8.8,5.29,4.89,16.29,20.21,14.5,16.35,8.9,3.47,1.31,7644,3792,3811,41,49.61,49.86,.54,74,4,2,2,0,82,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,SILVERADO,394500
TARADALE,TAR,2020,19026,264,NORTHEAST,-113.934002077973,51.1179401630431,1387.57489750867,7.23531282435014,.0299,.1493,0,.1493,.0299,.0448,.1791,.1791,.1045,1312.21520996093,1031.00512695312,1329,1272,1395,3117,3530,2278,3298,1629,871,295,6.99,6.69,7.34,16.39,18.57,11.98,17.35,8.57,4.58,1.55,19014,9914,9088,12,52.14,47.8,.06,246,0,0,10,0,256,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,TARADALE,356000
TEMPLE,TEM,2020,10977,238,NORTHEAST,-113.946767736659,51.0887945850602,2168.16980960189,7.68163868495439,.0548,.0822,0,.1644,.0548,.0411,.1644,.1644,.1233,2463.01391601562,2205.10546875,673,686,702,1616,1727,1303,1580,1414,941,312,6.14,6.26,6.41,14.75,15.77,11.9,14.42,12.91,8.59,2.85,10954,5597,5357,0,51.1,48.9,0,57,1,1,9,0,68,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,TEMPLE,330500
THORNCLIFFE,THO,2020,8788,187,NORTH,-114.068780432926,51.1031030297601,2127.9016841147,7.66289164832031,.1096,.1096,0,.137,.0822,.0274,.1644,.1644,.137,4570.599609375,2225.55249023437,527,391,401,1339,1425,1142,1010,1230,737,571,6.01,4.46,4.57,15.26,16.24,13.02,11.51,14.02,8.4,6.51,8773,4436,4326,11,50.56,49.31,.13,66,1,0,7,0,74,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,THORNCLIFFE,381500
TUSCANY,TUS,2020,19884,118,NORTHWEST,-114.240886205354,51.1219110876225,593.441963387648,6.38593942222133,.1091,.1455,0,.1091,.0182,.0909,.2,.1455,.1273,1443.75952148437,10721.56640625,1257,1534,836,2099,3611,3555,3855,1634,926,550,6.33,7.73,4.21,10.57,18.19,17.9,19.41,8.23,4.66,2.77,19857,9775,10061,21,49.23,50.67,.11,105,1,1,7,0,114,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,TUSCANY,473500
TUXEDO PARK,TUX,2020,5326,277,CENTRE,-114.061044932156,51.0742177715812,5200.90123920391,8.55658720478369,.169,.0563,0,.1549,.0282,.0282,.169,.1549,.0704,2448.26196289062,3067.82153320312,378,152,284,1211,1093,674,404,584,305,230,7.11,2.86,5.34,22.78,20.56,12.68,7.6,10.99,5.74,4.33,5315,2667,2641,7,50.18,49.69,.13,50,13,13,17,0,93,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,"""TUXEDO PARK""",446000
UPPER MOUNT ROYAL,UMR,2020,2478,66,CENTRE,-114.085025686834,51.0299736762878,2663.4382566586,7.88737314480757,.1,.1,0,.0333,0,0,.3,.1333,.1333,1841.36535644531,3232.91430664062,114,119,154,299,352,341,268,407,275,140,4.62,4.82,6.24,12.11,14.26,13.81,10.85,16.48,11.14,5.67,2469,1267,1202,0,51.32,48.68,0,21,7,7,3,0,38,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,"""UPPER MOUNT ROYAL""",1470000
UNIVERSITY DISTRICT,UND,2020,705,33,NORTHWEST,-114.144964780869,51.0738541176,4680.85106382979,8.45123522362444,.0909,0,0,.1364,0,0,.2727,.0909,.4091,1684.16235351562,4000.28051757812,95,15,10,143,187,35,188,22,0,0,13.67,2.16,1.44,20.58,26.91,5.04,27.05,3.17,0,0,695,359,336,0,51.65,48.35,0,0,1,0,32,0,33,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,"""UNIVERSITY DISTRICT""",4210000
UNIVERSITY HEIGHTS,UNI,2020,2921,76,NORTHWEST,-114.133086570312,51.0704041801113,2601.84868195823,7.86397750286882,.1795,.0769,0,.0256,0,.0513,.2564,.1282,.1026,1227.02856445312,3563.72534179687,137,110,547,691,350,248,248,245,191,148,4.7,3.77,18.77,23.7,12.01,8.51,8.51,8.4,6.55,5.08,2915,1488,1427,0,51.05,48.95,0,20,5,1,29,0,55,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,"""UNIVERSITY HEIGHTS""",763500
UNIVERSITY OF CALGARY,UOC,2020,2367,8,NORTHWEST,-114.129933783923,51.0750207864539,337.980566117448,5.82298839713608,.25,0,0,0,0,.125,.375,.125,0,740.806701660156,3067.443359375,0,0,1343,742,278,0,0,0,0,0,0,0,56.83,31.4,11.76,0,0,0,0,0,2363,1131,1232,0,47.86,52.14,0, , , , , , ,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,"""UNIVERSITY OF CALGARY""",1038250
VALLEY RIDGE,VAL,2020,5585,41,WEST,-114.251297381465,51.0953885870356,734.109221128022,6.59865782017124,.0417,.2083,0,.0417,0,0,.375,.125,.1667,4330.8203125,9438.5458984375,312,332,263,419,830,868,707,892,617,341,5.59,5.95,4.71,7.51,14.87,15.55,12.67,15.98,11.06,6.11,5581,2756,2825,0,49.38,50.62,0,29,0,2,1,0,32,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,"""VALLEY RIDGE""",516500
VARSITY,VAR,2020,12874,281,NORTHWEST,-114.162506759501,51.0960537701735,2182.69380146031,7.68831508169141,.1571,.1429,0,.1143,.0143,.0143,.1714,.1429,.1,815.095458984375,4741.0087890625,485,585,1214,1871,1527,1362,1218,1562,1385,1637,3.78,4.55,9.45,14.56,11.89,10.6,9.48,12.16,10.78,12.74,12846,6289,6557,0,48.96,51.04,0,83,2,1,41,0,127,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,VARSITY,436000
VISTA HEIGHTS,VIS,2020,2370,115,NORTHEAST,-114.01770522719,51.0719331839134,4852.32067510548,8.4872123592043,.06,.08,0,.2,0,.08,.22,.18,.08,2551.396484375,2342.01440429687,209,121,114,329,382,277,447,273,137,79,8.83,5.11,4.81,13.89,16.13,11.7,18.88,11.53,5.79,3.34,2368,1185,1183,0,50.04,49.96,0,5,0,0,2,0,7,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,"""VISTA HEIGHTS""",347000
WALDEN,WAL,2020,6228,41,SOUTH,-114.03261949596,50.8704062917915,658.317276814387,6.48968699872065,.0625,.0625,0,.125,0,0,.3125,.1563,.125,4085.29125976562,4459.658203125,555,284,247,1347,1222,724,876,388,259,312,8.93,4.57,3.97,21.68,19.67,11.65,14.1,6.24,4.17,5.02,6214,2986,3208,20,48.05,51.63,.32,164,0,115,8,0,287,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,WALDEN,346000
WOODBINE,WBN,2020,8866,81,SOUTH,-114.129628172755,50.9402332619864,913.602526505752,6.81739560433767,.0638,.1489,0,.0638,.0426,0,.2128,.2128,.1489,4120.51416015625,6244.87890625,436,439,466,969,1133,1214,1058,1593,1141,403,4.93,4.96,5.26,10.95,12.8,13.71,11.95,18,12.89,4.55,8852,4471,4373,8,50.51,49.4,.09,47,0,0,1,0,48,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,WOODBINE,419000
WESTGATE,WGT,2020,3202,54,WEST,-114.158593902573,51.0441778461196,1686.44597126796,7.43037861797784,.0513,.0769,0,.1282,0,.0513,.2308,.1795,.1282,757.202331542968,840.741882324218,200,146,156,472,520,378,354,472,303,194,6.26,4.57,4.88,14.77,16.28,11.83,11.08,14.77,9.48,6.07,3195,1547,1648,0,48.42,51.58,0,21,0,0,2,0,23,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,WESTGATE,478500
WHITEHORN,WHI,2020,12019,287,NORTHEAST,-113.970068196418,51.0887798714745,2387.88584740827,7.77816367077706,.0886,.1266,0,.1392,.0759,.038,.1519,.1519,.0886,873.487243652343,1257.78454589843,656,795,797,1765,1924,1459,1634,1343,1053,559,5.47,6.63,6.65,14.73,16.05,12.17,13.63,11.21,8.79,4.66,11985,6216,5769,0,51.86,48.14,0,93,1,1,0,0,95,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,WHITEHORN,331500
WEST HILLHURST,WHL,2020,6447,237,CENTRE,-114.115158509093,51.0550795136353,3676.12843182876,8.20961542079474,.1846,.0462,0,.0769,.0615,.0462,.1846,.1231,.0923,1371.12487792968,3160.48852539062,430,252,339,1028,1157,941,782,764,493,241,6.69,3.92,5.27,16,18,14.64,12.17,11.89,7.67,3.75,6427,3188,3233,6,49.6,50.3,.09,62,19,23,6,0,110,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,"""WEST HILLHURST""",649500
WILLOW PARK,WIL,2020,5328,165,SOUTH,-114.056195504522,50.9566237961728,3096.84684684685,8.03813972665058,.1148,.0984,0,.1311,.0328,.0164,.1967,.1475,.1311,1308.58020019531,4695.03125,262,247,255,601,678,791,548,779,600,553,4.93,4.65,4.8,11.31,12.76,14.89,10.31,14.66,11.29,10.41,5314,2660,2636,18,50.06,49.6,.34,51,3,1,24,0,79,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,"""WILLOW PARK""",476000
WINSTON HEIGHTS/MOUNTVIEW,WIN,2020,3635,172,CENTRE,-114.041848749506,51.0752988021751,4731.77441540578,8.46205555181606,.1194,.0896,0,.1343,.0448,.0299,.1791,.1791,.0597,2921.00415039062,4040.59985351562,243,116,130,659,717,491,326,446,232,239,6.75,3.22,3.61,18.31,19.92,13.64,9.06,12.39,6.45,6.64,3599,1851,1748,0,51.43,48.57,0,47,6,12,4,0,69,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,"""WINSTON HEIGHTS/MOUNTVIEW""",485000
WILDWOOD,WLD,2020,2709,46,WEST,-114.158538616916,51.0582582476179,1698.04355850867,7.43723201937423,.1212,.1212,0,.0606,0,.0606,.3333,.1212,.0303,2276.291015625,2293.37915039062,170,125,117,236,464,372,377,441,207,185,6.31,4.64,4.34,8.76,17.22,13.81,13.99,16.37,7.68,6.87,2694,1318,1376,0,48.92,51.08,0,27,2,4,0,0,33,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,WILDWOOD,607750
WINDSOR PARK,WND,2020,4584,217,CENTRE,-114.083552241782,51.0050454439875,4733.85689354276,8.46249556011611,.1642,.0448,0,.1343,.0149,.0299,.1791,.1493,.1194,1542.5283203125,1151.94995117187,205,160,246,1046,890,586,317,535,339,248,4.48,3.5,5.38,22.88,19.47,12.82,6.93,11.7,7.41,5.42,4572,2235,2337,0,48.88,51.12,0,19,1,0,6,0,26,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,"""WINDSOR PARK""",205000
WOODLANDS,WOO,2020,6002,118,SOUTH,-114.106159581569,50.9411239780516,1966.01132955681,7.58376206343558,.0204,.1429,0,.1633,0,.0408,.2449,.1429,.1633,2549.98413085937,5192.58935546875,343,327,294,734,736,744,779,921,804,305,5.73,5.46,4.91,12.26,12.29,12.43,13.01,15.38,13.43,5.09,5987,2943,3044,0,49.16,50.84,0,35,1,0,4,0,40,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,WOODLANDS,412500
WEST SPRINGS,WSP,2020,10758,110,WEST,-114.206170666591,51.0597830991635,1022.49488752556,6.93000088792946,.1458,.1875,0,.0833,0,.0833,.25,.125,.0833,2777.68017578125,4518.95361328125,723,792,411,905,2057,2034,2387,825,439,171,6.73,7.37,3.83,8.42,19.15,18.93,22.22,7.68,4.09,1.59,10744,5274,5444,26,49.09,50.67,.24,73,2,26,21,0,122,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,"""WEST SPRINGS""",572500
YORKVILLE,YKV,2020,14,1,SOUTH,-114.082346387553,50.8703566944334,7142.85714285714,8.87386813535497,0,0,0,0,0,0,0,1,0,3234.5625,4221.4775390625,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , ,0,0,0,0, , , ,18,0,60,12,0,90,.1125,.109,.0935,849.1,-3.9,-41.25,34.85,203875620.19,86789211.855,645.5,2.83883036182943,736.5,.0101,1,YORKVILLE,313000
ABBEYDALE,ABB,2021,5957,111,NORTHEAST,-113.927803856151,51.0594150069642,1863.35403726708,7.53013338865388,.0556,.0741,0,.1296,.1296,.037,.2222,.1667,.1111,3768.14208984375,4199.87158203125,366,361,333,835,1004,792,946,792,391,131,6.15,6.07,5.6,14.03,16.87,13.31,15.9,13.31,6.57,2.2,5951,3056,2895,0,51.35,48.65,0,26,0,0,2,0,28,.0925,.0865,.08,861.8,3.05,31.25,34.7,304275257.01,99713517.945,980.5,3.05720600067781,1164,.03545,1,ABBEYDALE,279000
ACADIA,ACA,2021,10520,200,SOUTH,-114.053696016182,50.9724150733473,1901.14068441065,7.55020934522656,.1429,.0714,0,.1429,.0429,.0143,.1714,.1571,.1429,1568.29138183593,3086.1259765625,539,408,509,1659,1706,1339,920,1537,931,952,5.13,3.89,4.85,15.8,16.25,12.75,8.76,14.64,8.87,9.07,10500,5310,5171,19,50.57,49.25,.18,106,0,0,29,0,135,.0925,.0865,.08,861.8,3.05,31.25,34.7,304275257.01,99713517.945,980.5,3.05720600067781,1164,.03545,1,ACADIA,379500
ALBERT PARK/RADISSON HEIGHTS,ALB,2021,6997,335,EAST,-113.996777935267,51.0445329525239,4787.76618550808,8.4738192320494,.1196,.0978,0,.1304,.0652,.0978,.1304,.1304,.1304,389.981170654296,2099.13842773437,577,314,418,1434,1220,885,781,735,364,259,8.26,4.49,5.98,20.52,17.46,12.67,11.18,10.52,5.21,3.71,6987,3627,3360,0,51.91,48.09,0,42,2,2,12,0,58,.0925,.0865,.08,861.8,3.05,31.25,34.7,304275257.01,99713517.945,980.5,3.05720600067781,1164,.03545,1,"""ALBERT PARK/RADISSON HEIGHTS""",298500
ALTADORE,ALT,2021,6942,153,CENTRE,-114.100782394686,51.0159541182987,2203.97579948142,7.69801818994093,.1587,.0952,0,.1111,0,0,.1746,.1429,.127,2836.8837890625,2916.12573242187,531,334,321,1158,1386,1085,958,679,319,158,7.66,4.82,4.63,16.71,20,15.66,13.83,9.8,4.6,2.28,6929,3394,3535,0,48.98,51.02,0,94,34,65,15,0,208,.0925,.0865,.08,861.8,3.05,31.25,34.7,304275257.01,99713517.945,980.5,3.05720600067781,1164,.03545,1,ALTADORE,705500
APPLEWOOD PARK,APP,2021,6981,85,EAST,-113.927810258778,51.0448748321394,1217.59060306546,7.10462926949014,.0816,.102,0,.1224,0,.0408,.2245,.2449,.102,4053.16088867187,4619.52978515625,431,459,545,893,1152,991,849,996,449,202,6.19,6.59,7.82,12.82,16.54,14.22,12.19,14.3,6.44,2.9,6967,3540,3419,8,50.81,49.07,.11,18,0,0,0,0,18,.0925,.0865,.08,861.8,3.05,31.25,34.7,304275257.01,99713517.945,980.5,3.05720600067781,1164,.03545,1,"""APPLEWOOD PARK""",330000
ARBOUR LAKE,ARB,2021,10619,148,NORTHWEST,-114.207674980752,51.1325947114686,1393.72822299652,7.2397376103305,.125,.0972,0,.1389,.0278,.1111,.1667,.1667,.0972,1132.82067871093,9085.5078125,441,823,715,1012,1288,1748,1116,1489,1078,887,4.16,7.77,6.75,9.55,12.15,16.5,10.53,14.05,10.17,8.37,10597,5168,5422,7,48.77,51.17,.07,63,1,29,26,0,119,.0925,.0865,.08,861.8,3.05,31.25,34.7,304275257.01,99713517.945,980.5,3.05720600067781,1164,.03545,1,"""ARBOUR LAKE""",429000
ASPEN WOODS,ASP,2021,9446,64,WEST,-114.207801762625,51.0451814813446,677.535464746983,6.51846189787384,.122,.2439,0,.122,.0732,0,.1707,.0732,.1463,1643.64099121093,4024.09155273437,674,666,388,965,1875,1644,1836,823,325,227,7.15,7.07,4.12,10.24,19.9,17.45,19.48,8.73,3.45,2.41,9423,4650,4767,6,49.35,50.59,.06,57,0,28,8,0,93,.0925,.0865,.08,861.8,3.05,31.25,34.7,304275257.01,99713517.945,980.5,3.05720600067781,1164,.03545,1,"""ASPEN WOODS""",710500
AUBURN BAY,AUB,2021,17607,128,SOUTHEAST,-113.957817281387,50.8927053465754,726.983586073721,6.5889038996634,.0784,.1373,0,.1373,0,0,.2353,.1569,.1569,7785.3115234375,7251.5791015625,1825,808,593,3232,4109,1905,3345,983,577,215,10.37,4.59,3.37,18.37,23.36,10.83,19.01,5.59,3.28,1.22,17592,8722,8831,39,49.58,50.2,.22,159,2,3,7,0,171,.0925,.0865,.08,861.8,3.05,31.25,34.7,304275257.01,99713517.945,980.5,3.05720600067781,1164,.03545,1,"""AUBURN BAY""",401500
BONAVISTA DOWNS,BDO,2021,928,9,SOUTH,-114.031505473035,50.9437304298689,969.827586206897,6.87711830952025,0,.1429,0,.1429,0,0,.2857,.2857,0,2820.29858398437,4550.9814453125,59,34,35,127,184,122,94,141,83,46,6.38,3.68,3.78,13.73,19.89,13.19,10.16,15.24,8.97,4.97,925,488,437,0,52.76,47.24,0,12,0,0,0,0,12,.0925,.0865,.08,861.8,3.05,31.25,34.7,304275257.01,99713517.945,980.5,3.05720600067781,1164,.03545,1,"""BONAVISTA DOWNS""",387750
BEDDINGTON HEIGHTS,BED,2021,11514,196,NORTH,-114.084911140805,51.1316439853221,1702.27549070697,7.43972115896499,.0909,.1364,0,.1212,.0303,.0303,.1818,.1818,.1364,5936.8740234375,4046.49096679687,702,536,694,1723,1799,1438,1476,1655,1007,461,6.11,4.66,6.04,14.99,15.66,12.51,12.84,14.4,8.76,4.01,11491,5730,5748,13,49.87,50.02,.11,72,0,0,7,0,79,.0925,.0865,.08,861.8,3.05,31.25,34.7,304275257.01,99713517.945,980.5,3.05720600067781,1164,.03545,1,"""BEDDINGTON HEIGHTS""",328500
